Kecamatan,Price,Luas Bangunan,Luas Tanah,SD Inklusi,SMP Inklusi,Kepadatan
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
wonocolo,4650000000,300,300,6.0,2.0,12256.0
wonocolo,4650000000,300,300,6.0,2.0,12256.0
wonocolo,4650000000,300,300,6.0,2.0,12256.0
wonocolo,4650000000,300,300,6.0,2.0,12256.0
wonocolo,4650000000,300,300,6.0,2.0,12256.0
wonocolo,4650000000,300,300,7.0,2.0,12256.0
wonocolo,4650000000,300,300,7.0,2.0,12256.0
wonocolo,4650000000,300,300,8.0,2.0,12256.0
wonocolo,4650000000,300,300,8.0,2.0,12256.0
wonocolo,4650000000,300,300,8.0,2.0,12256.0
gayungan,4650000000,200,314,6.0,1.0,7444.0
gayungan,4650000000,200,314,6.0,1.0,7444.0
gayungan,4650000000,200,314,6.0,1.0,7444.0
gayungan,4650000000,200,314,6.0,1.0,7444.0
gayungan,4650000000,200,314,6.0,1.0,7444.0
gayungan,4650000000,200,314,7.0,1.0,7444.0
gayungan,4650000000,200,314,6.0,1.0,7444.0
gayungan,4650000000,200,314,7.0,1.0,7444.0
gayungan,4650000000,200,314,7.0,1.0,7444.0
gayungan,4650000000,200,314,7.0,1.0,7444.0
sambikerep,4670000000,210,158,3.0,2.0,4023.0
sambikerep,4670000000,210,158,4.0,2.0,4023.0
sambikerep,4670000000,210,158,4.0,2.0,4023.0
sambikerep,4670000000,210,158,4.0,2.0,4023.0
sambikerep,4670000000,210,158,4.0,2.0,4023.0
sambikerep,4670000000,210,158,4.0,2.0,4023.0
sambikerep,4670000000,210,158,4.0,2.0,4023.0
sambikerep,4670000000,210,158,4.0,2.0,4023.0
sambikerep,4670000000,210,158,4.0,2.0,4023.0
sambikerep,4670000000,210,158,4.0,2.0,4023.0
sukolilo,4690000000,230,234,5.0,3.0,3845.0
sukolilo,4690000000,230,234,5.0,3.0,3845.0
sukolilo,4690000000,230,234,5.0,4.0,3845.0
sukolilo,4690000000,230,234,4.0,4.0,3845.0
sukolilo,4690000000,230,234,5.0,4.0,3845.0
sukolilo,4690000000,230,234,5.0,3.0,3845.0
sukolilo,4690000000,230,234,6.0,3.0,3845.0
sukolilo,4690000000,230,234,6.0,3.0,3845.0
sukolilo,4690000000,230,234,6.0,3.0,3845.0
sukolilo,4690000000,230,234,6.0,3.0,3845.0
wiyung,4690000000,323,246,0.0,0.0,6179.0
wiyung,4690000000,323,246,0.0,0.0,6179.0
wiyung,4690000000,323,246,5.0,1.0,6179.0
wiyung,4690000000,323,246,5.0,1.0,6179.0
wiyung,4690000000,323,246,5.0,1.0,6179.0
wiyung,4690000000,323,246,5.0,1.0,6179.0
wiyung,4690000000,323,246,6.0,2.0,6179.0
wiyung,4690000000,323,246,6.0,2.0,6179.0
wiyung,4690000000,323,246,6.0,2.0,6179.0
wiyung,4690000000,323,246,6.0,2.0,6179.0
dukuh pakis,4690000000,196,364,0.0,0.0,5784.0
dukuh pakis,4690000000,196,364,0.0,0.0,5784.0
dukuh pakis,4690000000,196,364,0.0,0.0,5784.0
dukuh pakis,4690000000,196,364,3.0,1.0,5784.0
dukuh pakis,4690000000,196,364,3.0,1.0,5784.0
dukuh pakis,4690000000,196,364,2.0,1.0,5784.0
dukuh pakis,4690000000,196,364,2.0,1.0,5784.0
dukuh pakis,4690000000,196,364,2.0,1.0,5784.0
dukuh pakis,4690000000,196,364,2.0,1.0,5784.0
dukuh pakis,4690000000,196,364,2.0,1.0,5784.0
wiyung,4600000000,102,105,0.0,0.0,6179.0
wiyung,4600000000,102,105,0.0,0.0,6179.0
wiyung,4600000000,102,105,5.0,1.0,6179.0
wiyung,4600000000,102,105,5.0,1.0,6179.0
wiyung,4600000000,102,105,5.0,1.0,6179.0
wiyung,4600000000,102,105,5.0,1.0,6179.0
wiyung,4600000000,102,105,6.0,2.0,6179.0
wiyung,4600000000,102,105,6.0,2.0,6179.0
wiyung,4600000000,102,105,6.0,2.0,6179.0
wiyung,4600000000,102,105,6.0,2.0,6179.0
lakarsantri,4600000000,216,162,5.0,2.0,3440.0
lakarsantri,4600000000,216,162,4.0,2.0,3440.0
lakarsantri,4600000000,216,162,4.0,2.0,3440.0
lakarsantri,4600000000,216,162,4.0,2.0,3440.0
lakarsantri,4600000000,216,162,4.0,2.0,3440.0
lakarsantri,4600000000,216,162,4.0,2.0,3440.0
lakarsantri,4600000000,216,162,5.0,2.0,3440.0
lakarsantri,4600000000,216,162,5.0,2.0,3440.0
lakarsantri,4600000000,216,162,6.0,2.0,3440.0
lakarsantri,4600000000,216,162,6.0,2.0,3440.0
sambikerep,4600000000,216,162,3.0,2.0,4023.0
sambikerep,4600000000,216,162,4.0,2.0,4023.0
sambikerep,4600000000,216,162,4.0,2.0,4023.0
sambikerep,4600000000,216,162,4.0,2.0,4023.0
sambikerep,4600000000,216,162,4.0,2.0,4023.0
sambikerep,4600000000,216,162,4.0,2.0,4023.0
sambikerep,4600000000,216,162,4.0,2.0,4023.0
sambikerep,4600000000,216,162,4.0,2.0,4023.0
sambikerep,4600000000,216,162,4.0,2.0,4023.0
sambikerep,4600000000,216,162,4.0,2.0,4023.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,6.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
gayungan,4600000000,250,185,7.0,1.0,7444.0
jambangan,4600000000,250,185,2.0,2.0,13222.0
jambangan,4600000000,250,185,3.0,2.0,13222.0
jambangan,4600000000,250,185,3.0,2.0,13222.0
jambangan,4600000000,250,185,3.0,2.0,13222.0
jambangan,4600000000,250,185,3.0,3.0,13222.0
jambangan,4600000000,250,185,3.0,3.0,13222.0
jambangan,4600000000,250,185,3.0,3.0,13222.0
jambangan,4600000000,250,185,3.0,3.0,13222.0
jambangan,4600000000,250,185,4.0,3.0,13222.0
jambangan,4600000000,250,185,4.0,3.0,13222.0
dukuh pakis,4600000000,250,300,0.0,0.0,5784.0
dukuh pakis,4600000000,250,300,0.0,0.0,5784.0
dukuh pakis,4600000000,250,300,0.0,0.0,5784.0
dukuh pakis,4600000000,250,300,3.0,1.0,5784.0
dukuh pakis,4600000000,250,300,3.0,1.0,5784.0
dukuh pakis,4600000000,250,300,2.0,1.0,5784.0
dukuh pakis,4600000000,250,300,2.0,1.0,5784.0
dukuh pakis,4600000000,250,300,2.0,1.0,5784.0
dukuh pakis,4600000000,250,300,2.0,1.0,5784.0
dukuh pakis,4600000000,250,300,2.0,1.0,5784.0
dukuh pakis,4600000000,225,300,0.0,0.0,5784.0
dukuh pakis,4600000000,225,300,0.0,0.0,5784.0
dukuh pakis,4600000000,225,300,0.0,0.0,5784.0
dukuh pakis,4600000000,225,300,3.0,1.0,5784.0
dukuh pakis,4600000000,225,300,3.0,1.0,5784.0
dukuh pakis,4600000000,225,300,2.0,1.0,5784.0
dukuh pakis,4600000000,225,300,2.0,1.0,5784.0
dukuh pakis,4600000000,225,300,2.0,1.0,5784.0
dukuh pakis,4600000000,225,300,2.0,1.0,5784.0
dukuh pakis,4600000000,225,300,2.0,1.0,5784.0
sukolilo,4600000000,160,336,5.0,3.0,3845.0
sukolilo,4600000000,160,336,5.0,3.0,3845.0
sukolilo,4600000000,160,336,5.0,4.0,3845.0
sukolilo,4600000000,160,336,4.0,4.0,3845.0
sukolilo,4600000000,160,336,5.0,4.0,3845.0
sukolilo,4600000000,160,336,5.0,3.0,3845.0
sukolilo,4600000000,160,336,6.0,3.0,3845.0
sukolilo,4600000000,160,336,6.0,3.0,3845.0
sukolilo,4600000000,160,336,6.0,3.0,3845.0
sukolilo,4600000000,160,336,6.0,3.0,3845.0
dukuh pakis,4600000000,200,353,0.0,0.0,5784.0
dukuh pakis,4600000000,200,353,0.0,0.0,5784.0
dukuh pakis,4600000000,200,353,0.0,0.0,5784.0
dukuh pakis,4600000000,200,353,3.0,1.0,5784.0
dukuh pakis,4600000000,200,353,3.0,1.0,5784.0
dukuh pakis,4600000000,200,353,2.0,1.0,5784.0
dukuh pakis,4600000000,200,353,2.0,1.0,5784.0
dukuh pakis,4600000000,200,353,2.0,1.0,5784.0
dukuh pakis,4600000000,200,353,2.0,1.0,5784.0
dukuh pakis,4600000000,200,353,2.0,1.0,5784.0
dukuh pakis,4600000000,450,360,0.0,0.0,5784.0
dukuh pakis,4600000000,450,360,0.0,0.0,5784.0
dukuh pakis,4600000000,450,360,0.0,0.0,5784.0
dukuh pakis,4600000000,450,360,3.0,1.0,5784.0
dukuh pakis,4600000000,450,360,3.0,1.0,5784.0
dukuh pakis,4600000000,450,360,2.0,1.0,5784.0
dukuh pakis,4600000000,450,360,2.0,1.0,5784.0
dukuh pakis,4600000000,450,360,2.0,1.0,5784.0
dukuh pakis,4600000000,450,360,2.0,1.0,5784.0
dukuh pakis,4600000000,450,360,2.0,1.0,5784.0
sambikerep,4600000000,450,360,3.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,3.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,3.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,3.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
sambikerep,4600000000,450,360,4.0,2.0,4023.0
tandes,4600000000,450,360,0.0,0.0,9234.0
tandes,4600000000,450,360,0.0,0.0,9234.0
tandes,4600000000,450,360,0.0,0.0,9234.0
tandes,4600000000,450,360,0.0,0.0,9234.0
tandes,4600000000,450,360,0.0,0.0,9234.0
tandes,4600000000,450,360,4.0,1.0,9234.0
tandes,4600000000,450,360,5.0,1.0,9234.0
tandes,4600000000,450,360,5.0,1.0,9234.0
tandes,4600000000,450,360,5.0,1.0,9234.0
tandes,4600000000,450,360,5.0,1.0,9234.0
semampir,4600000000,400,800,6.0,2.0,20254.0
semampir,4600000000,400,800,6.0,2.0,20254.0
semampir,4600000000,400,800,6.0,2.0,20254.0
semampir,4600000000,400,800,6.0,2.0,20254.0
semampir,4600000000,400,800,6.0,2.0,20254.0
semampir,4600000000,400,800,6.0,2.0,20254.0
semampir,4600000000,400,800,7.0,2.0,20254.0
semampir,4600000000,400,800,8.0,2.0,20254.0
semampir,4600000000,400,800,8.0,2.0,20254.0
semampir,4600000000,400,800,8.0,2.0,20254.0
sukolilo,4740000000,400,240,5.0,3.0,3845.0
sukolilo,4740000000,400,240,5.0,3.0,3845.0
sukolilo,4740000000,400,240,5.0,4.0,3845.0
sukolilo,4740000000,400,240,4.0,4.0,3845.0
sukolilo,4740000000,400,240,5.0,4.0,3845.0
sukolilo,4740000000,400,240,5.0,3.0,3845.0
sukolilo,4740000000,400,240,6.0,3.0,3845.0
sukolilo,4740000000,400,240,6.0,3.0,3845.0
sukolilo,4740000000,400,240,6.0,3.0,3845.0
sukolilo,4740000000,400,240,6.0,3.0,3845.0
wiyung,4750000000,65,50,0.0,0.0,6179.0
wiyung,4750000000,65,50,0.0,0.0,6179.0
wiyung,4750000000,65,50,5.0,1.0,6179.0
wiyung,4750000000,65,50,5.0,1.0,6179.0
wiyung,4750000000,65,50,5.0,1.0,6179.0
wiyung,4750000000,65,50,5.0,1.0,6179.0
wiyung,4750000000,65,50,6.0,2.0,6179.0
wiyung,4750000000,65,50,6.0,2.0,6179.0
wiyung,4750000000,65,50,6.0,2.0,6179.0
wiyung,4750000000,65,50,6.0,2.0,6179.0
wiyung,4750000000,72,72,0.0,0.0,6179.0
wiyung,4750000000,72,72,0.0,0.0,6179.0
wiyung,4750000000,72,72,5.0,1.0,6179.0
wiyung,4750000000,72,72,5.0,1.0,6179.0
wiyung,4750000000,72,72,5.0,1.0,6179.0
wiyung,4750000000,72,72,5.0,1.0,6179.0
wiyung,4750000000,72,72,6.0,2.0,6179.0
wiyung,4750000000,72,72,6.0,2.0,6179.0
wiyung,4750000000,72,72,6.0,2.0,6179.0
wiyung,4750000000,72,72,6.0,2.0,6179.0
wiyung,4750000000,120,72,0.0,0.0,6179.0
wiyung,4750000000,120,72,0.0,0.0,6179.0
wiyung,4750000000,120,72,5.0,1.0,6179.0
wiyung,4750000000,120,72,5.0,1.0,6179.0
wiyung,4750000000,120,72,5.0,1.0,6179.0
wiyung,4750000000,120,72,5.0,1.0,6179.0
wiyung,4750000000,120,72,6.0,2.0,6179.0
wiyung,4750000000,120,72,6.0,2.0,6179.0
wiyung,4750000000,120,72,6.0,2.0,6179.0
wiyung,4750000000,120,72,6.0,2.0,6179.0
wiyung,4750000000,90,96,0.0,0.0,6179.0
wiyung,4750000000,90,96,0.0,0.0,6179.0
wiyung,4750000000,90,96,5.0,1.0,6179.0
wiyung,4750000000,90,96,5.0,1.0,6179.0
wiyung,4750000000,90,96,5.0,1.0,6179.0
wiyung,4750000000,90,96,5.0,1.0,6179.0
wiyung,4750000000,90,96,6.0,2.0,6179.0
wiyung,4750000000,90,96,6.0,2.0,6179.0
wiyung,4750000000,90,96,6.0,2.0,6179.0
wiyung,4750000000,90,96,6.0,2.0,6179.0
wiyung,4750000000,50,98,0.0,0.0,6179.0
wiyung,4750000000,50,98,0.0,0.0,6179.0
wiyung,4750000000,50,98,5.0,1.0,6179.0
wiyung,4750000000,50,98,5.0,1.0,6179.0
wiyung,4750000000,50,98,5.0,1.0,6179.0
wiyung,4750000000,50,98,5.0,1.0,6179.0
wiyung,4750000000,50,98,6.0,2.0,6179.0
wiyung,4750000000,50,98,6.0,2.0,6179.0
wiyung,4750000000,50,98,6.0,2.0,6179.0
wiyung,4750000000,50,98,6.0,2.0,6179.0
wiyung,4750000000,160,128,0.0,0.0,6179.0
wiyung,4750000000,160,128,0.0,0.0,6179.0
wiyung,4750000000,160,128,5.0,1.0,6179.0
wiyung,4750000000,160,128,5.0,1.0,6179.0
wiyung,4750000000,160,128,5.0,1.0,6179.0
wiyung,4750000000,160,128,5.0,1.0,6179.0
wiyung,4750000000,160,128,6.0,2.0,6179.0
wiyung,4750000000,160,128,6.0,2.0,6179.0
wiyung,4750000000,160,128,6.0,2.0,6179.0
wiyung,4750000000,160,128,6.0,2.0,6179.0
lakarsantri,4750000000,235,165,5.0,2.0,3440.0
lakarsantri,4750000000,235,165,4.0,2.0,3440.0
lakarsantri,4750000000,235,165,4.0,2.0,3440.0
lakarsantri,4750000000,235,165,4.0,2.0,3440.0
lakarsantri,4750000000,235,165,4.0,2.0,3440.0
lakarsantri,4750000000,235,165,4.0,2.0,3440.0
lakarsantri,4750000000,235,165,5.0,2.0,3440.0
lakarsantri,4750000000,235,165,5.0,2.0,3440.0
lakarsantri,4750000000,235,165,6.0,2.0,3440.0
lakarsantri,4750000000,235,165,6.0,2.0,3440.0
rungkut,4750000000,125,200,3.0,2.0,5397.0
rungkut,4750000000,125,200,4.0,2.0,5397.0
rungkut,4750000000,125,200,5.0,2.0,5397.0
rungkut,4750000000,125,200,6.0,2.0,5397.0
rungkut,4750000000,125,200,7.0,3.0,5397.0
rungkut,4750000000,125,200,6.0,3.0,5397.0
rungkut,4750000000,125,200,7.0,3.0,5397.0
rungkut,4750000000,125,200,7.0,3.0,5397.0
rungkut,4750000000,125,200,7.0,3.0,5397.0
rungkut,4750000000,125,200,7.0,3.0,5397.0
lakarsantri,4750000000,330,264,5.0,2.0,3440.0
lakarsantri,4750000000,330,264,4.0,2.0,3440.0
lakarsantri,4750000000,330,264,4.0,2.0,3440.0
lakarsantri,4750000000,330,264,4.0,2.0,3440.0
lakarsantri,4750000000,330,264,4.0,2.0,3440.0
lakarsantri,4750000000,330,264,4.0,2.0,3440.0
lakarsantri,4750000000,330,264,5.0,2.0,3440.0
lakarsantri,4750000000,330,264,5.0,2.0,3440.0
lakarsantri,4750000000,330,264,6.0,2.0,3440.0
lakarsantri,4750000000,330,264,6.0,2.0,3440.0
wiyung,4750000000,330,264,0.0,0.0,6179.0
wiyung,4750000000,330,264,0.0,0.0,6179.0
wiyung,4750000000,330,264,5.0,1.0,6179.0
wiyung,4750000000,330,264,5.0,1.0,6179.0
wiyung,4750000000,330,264,5.0,1.0,6179.0
wiyung,4750000000,330,264,5.0,1.0,6179.0
wiyung,4750000000,330,264,6.0,2.0,6179.0
wiyung,4750000000,330,264,6.0,2.0,6179.0
wiyung,4750000000,330,264,6.0,2.0,6179.0
wiyung,4750000000,330,264,6.0,2.0,6179.0
wiyung,4750000000,320,264,0.0,0.0,6179.0
wiyung,4750000000,320,264,0.0,0.0,6179.0
wiyung,4750000000,320,264,5.0,1.0,6179.0
wiyung,4750000000,320,264,5.0,1.0,6179.0
wiyung,4750000000,320,264,5.0,1.0,6179.0
wiyung,4750000000,320,264,5.0,1.0,6179.0
wiyung,4750000000,320,264,6.0,2.0,6179.0
wiyung,4750000000,320,264,6.0,2.0,6179.0
wiyung,4750000000,320,264,6.0,2.0,6179.0
wiyung,4750000000,320,264,6.0,2.0,6179.0
wonokromo,4750000000,154,292,3.0,3.0,18591.0
wonokromo,4750000000,154,292,4.0,3.0,18591.0
wonokromo,4750000000,154,292,4.0,3.0,18591.0
wonokromo,4750000000,154,292,4.0,3.0,18591.0
wonokromo,4750000000,154,292,4.0,3.0,18591.0
wonokromo,4750000000,154,292,4.0,3.0,18591.0
wonokromo,4750000000,154,292,4.0,3.0,18591.0
wonokromo,4750000000,154,292,4.0,3.0,18591.0
wonokromo,4750000000,154,292,4.0,3.0,18591.0
wonokromo,4750000000,154,292,5.0,3.0,18591.0
rungkut,4750000000,150,300,3.0,2.0,5397.0
rungkut,4750000000,150,300,4.0,2.0,5397.0
rungkut,4750000000,150,300,5.0,2.0,5397.0
rungkut,4750000000,150,300,6.0,2.0,5397.0
rungkut,4750000000,150,300,7.0,3.0,5397.0
rungkut,4750000000,150,300,6.0,3.0,5397.0
rungkut,4750000000,150,300,7.0,3.0,5397.0
rungkut,4750000000,150,300,7.0,3.0,5397.0
rungkut,4750000000,150,300,7.0,3.0,5397.0
rungkut,4750000000,150,300,7.0,3.0,5397.0
sukomanunggal,4750000000,175,300,5.0,3.0,11237.0
sukomanunggal,4750000000,175,300,5.0,3.0,11237.0
sukomanunggal,4750000000,175,300,5.0,3.0,11237.0
sukomanunggal,4750000000,175,300,5.0,3.0,11237.0
sukomanunggal,4750000000,175,300,5.0,3.0,11237.0
sukomanunggal,4750000000,175,300,6.0,3.0,11237.0
sukomanunggal,4750000000,175,300,7.0,3.0,11237.0
sukomanunggal,4750000000,175,300,7.0,3.0,11237.0
sukomanunggal,4750000000,175,300,7.0,3.0,11237.0
sukomanunggal,4750000000,175,300,7.0,3.0,11237.0
gubeng,4790000000,300,250,5.0,1.0,16757.0
gubeng,4790000000,300,250,5.0,1.0,16757.0
gubeng,4790000000,300,250,5.0,1.0,16757.0
gubeng,4790000000,300,250,5.0,1.0,16757.0
gubeng,4790000000,300,250,5.0,1.0,16757.0
gubeng,4790000000,300,250,7.0,1.0,16757.0
gubeng,4790000000,300,250,7.0,1.0,16757.0
gubeng,4790000000,300,250,7.0,1.0,16757.0
gubeng,4790000000,300,250,7.0,1.0,16757.0
gubeng,4790000000,300,250,7.0,1.0,16757.0
wiyung,4700000000,185,133,0.0,0.0,6179.0
wiyung,4700000000,185,133,0.0,0.0,6179.0
wiyung,4700000000,185,133,5.0,1.0,6179.0
wiyung,4700000000,185,133,5.0,1.0,6179.0
wiyung,4700000000,185,133,5.0,1.0,6179.0
wiyung,4700000000,185,133,5.0,1.0,6179.0
wiyung,4700000000,185,133,6.0,2.0,6179.0
wiyung,4700000000,185,133,6.0,2.0,6179.0
wiyung,4700000000,185,133,6.0,2.0,6179.0
wiyung,4700000000,185,133,6.0,2.0,6179.0
dukuh pakis,4700000000,260,152,0.0,0.0,5784.0
dukuh pakis,4700000000,260,152,0.0,0.0,5784.0
dukuh pakis,4700000000,260,152,0.0,0.0,5784.0
dukuh pakis,4700000000,260,152,3.0,1.0,5784.0
dukuh pakis,4700000000,260,152,3.0,1.0,5784.0
dukuh pakis,4700000000,260,152,2.0,1.0,5784.0
dukuh pakis,4700000000,260,152,2.0,1.0,5784.0
dukuh pakis,4700000000,260,152,2.0,1.0,5784.0
dukuh pakis,4700000000,260,152,2.0,1.0,5784.0
dukuh pakis,4700000000,260,152,2.0,1.0,5784.0
gayungan,4700000000,250,185,6.0,1.0,7444.0
gayungan,4700000000,250,185,6.0,1.0,7444.0
gayungan,4700000000,250,185,6.0,1.0,7444.0
gayungan,4700000000,250,185,6.0,1.0,7444.0
gayungan,4700000000,250,185,6.0,1.0,7444.0
gayungan,4700000000,250,185,7.0,1.0,7444.0
gayungan,4700000000,250,185,6.0,1.0,7444.0
gayungan,4700000000,250,185,7.0,1.0,7444.0
gayungan,4700000000,250,185,7.0,1.0,7444.0
gayungan,4700000000,250,185,7.0,1.0,7444.0
lakarsantri,4700000000,270,200,5.0,2.0,3440.0
lakarsantri,4700000000,270,200,4.0,2.0,3440.0
lakarsantri,4700000000,270,200,4.0,2.0,3440.0
lakarsantri,4700000000,270,200,4.0,2.0,3440.0
lakarsantri,4700000000,270,200,4.0,2.0,3440.0
lakarsantri,4700000000,270,200,4.0,2.0,3440.0
lakarsantri,4700000000,270,200,5.0,2.0,3440.0
lakarsantri,4700000000,270,200,5.0,2.0,3440.0
lakarsantri,4700000000,270,200,6.0,2.0,3440.0
lakarsantri,4700000000,270,200,6.0,2.0,3440.0
sambikerep,4700000000,270,200,3.0,2.0,4023.0
sambikerep,4700000000,270,200,4.0,2.0,4023.0
sambikerep,4700000000,270,200,4.0,2.0,4023.0
sambikerep,4700000000,270,200,4.0,2.0,4023.0
sambikerep,4700000000,270,200,4.0,2.0,4023.0
sambikerep,4700000000,270,200,4.0,2.0,4023.0
sambikerep,4700000000,270,200,4.0,2.0,4023.0
sambikerep,4700000000,270,200,4.0,2.0,4023.0
sambikerep,4700000000,270,200,4.0,2.0,4023.0
sambikerep,4700000000,270,200,4.0,2.0,4023.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,4.0,3845.0
sukolilo,4700000000,230,234,4.0,4.0,3845.0
sukolilo,4700000000,230,234,5.0,4.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,4.0,3845.0
sukolilo,4700000000,230,234,4.0,4.0,3845.0
sukolilo,4700000000,230,234,5.0,4.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,4.0,3845.0
sukolilo,4700000000,230,234,4.0,4.0,3845.0
sukolilo,4700000000,230,234,5.0,4.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,4.0,3845.0
sukolilo,4700000000,230,234,4.0,4.0,3845.0
sukolilo,4700000000,230,234,5.0,4.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,6.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,3.0,3845.0
sukolilo,4700000000,230,234,5.0,4.0,3845.0
